FOICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSICB,0,0,0,6328,6164,7160,8165,7425,7797,8224,10135,12892,11493,9306,10838,11553,13741,14714,16683,10897,12606,5929,6917,8357,10054,11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343127,1421713,1525588,1638988,1627983,1669677,1745049,1832792,1910337,1975457,1999340,1993244,1912115,1936487,1962926,2013611,2064534,2141906,2235433
GECCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,321,328,336,339,349,387,481,525,688,538,550,646,660,706,709,735,682,630,532,552,556,659,634,634,634,634
GEEGB,359,1001,1061,1760,2132,1978,1958,3300,4532,6422,5511,5739,15079,20422,25610,33780,37513,37382,30851,40262,52699,59437,50627,63910,80195,96080,105701,110429,104372,142697,151050,154294,152767,154100,140921,118075,127597,129870,130926,133405,125559,125869,132998,131440,131263,130213,127176,128400,126949,125443,122927,121959,119131,117417,115087,110739
GEICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,592,712,829,935,1180,1390,1384,1583,1580,1235,1340,1400,1400,994,1111,1258,1287,1375,1429,1201,1226,1226,1217,1217,1217,1217
GERCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,185,195,205,213,190,204,217,233,242,147,151,162,163,169,165,170,174,187,232,265,273,248,287,287,287,287
GETCB,359,1001,1061,1760,2132,1978,1958,3300,4532,6422,5511,5739,15079,20422,25610,33780,37513,37382,30851,40262,52699,59437,50627,63910,80195,96080,105701,110429,104372,143657,152147,155529,154136,155587,142640,120057,129678,132211,133436,135325,127600,128077,135221,133310,133248,132375,129319,130592,129143,127461,124981,124092,121269,119556,117226,112878
GETXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1097,1235,1370,1487,1719,1981,2082,2341,2510,1919,2041,2208,2223,1870,1986,2162,2143,2192,2194,2018,2054,2133,2139,2139,2139,2139
HYCCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,119,41,41,119,54,119,108,82,0,0,9,0,54,73,132,0,3,65,45,26,50,39,32
HYEGB,187704,163669,241081,265550,231188,319052,273247,368007,282561,422243,399628,408830,329587,402618,484740,417309,240578,148707,385489,351170,423618,311124,525065,598435,450580,331348,433077,255937,242347,321318,247413,229066,208495,417318,237357,495277,462610,419236,505124,416465,390961,263923,316794,368244,341956,396225,476509,269975,237755,272184,326087,413443,255358,226592,157174,128649
HYICB,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYTCB,187705,163670,241087,265551,231188,319052,273247,368007,282561,422243,399628,408830,329587,402618,484740,417309,240578,148707,385489,351170,423618,311124,525065,598435,450580,331348,433077,255937,242347,321318,247490,229144,208571,417437,237398,495318,462729,419290,505243,416573,391043,263923,316794,368253,341956,396279,476582,270107,237755,272187,326152,413488,255384,226643,157213,128681
HYTXB,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,77,119,41,41,119,54,119,108,82,0,0,9,0,54,73,132,0,3,65,45,26,50,39,32
JFACB,140653,153376,174310,184117,199588,222196,244527,292394,336577,341090,332941,350342,354400,351387,336720,350155,340188,343511,355511,364182,348673,331258,316702,321471,373501,375832,422108,448773,464177,507761,534666,508108,489548,504728,560139,540351,588383,585074,598083,559477,584018,551216,582624,565418,597665,593148,603307,628200,571739,555575,544252,549718,535670,563067,595279,637636
JFTCB,140653,153376,174310,184117,199588,222196,244527,292394,336577,341090,332941,350342,355936,352492,337622,350711,342150,354272,362559,369648,354212,331343,316702,321471,373501,375832,422108,448773,464177,507761,534666,508108,489548,504728,560139,540351,588383,585074,598083,559477,584018,551216,582624,565418,597665,593148,603307,628200,571739,555575,544252,549718,535670,563067,595279,637636
JFTXB,140653,153376,174310,184117,199588,222196,244527,292394,336577,341090,332941,350342,354400,351387,336720,350155,340188,343511,355511,364182,348673,331258,316702,321471,373501,375832,422108,448773,464177,507761,534666,508108,489548,504728,560139,540351,588383,585074,598083,559477,584018,551216,582624,565418,597665,593148,603307,628200,571739,555575,544252,549718,535670,563067,595279,637636
JKACB,43145,54319,67699,74816,87115,129421,148127,186594,216497,238161,246697,260490,270463,276247,259730,277555,271220,271532,287551,298628,278325,268548,250660,257655,299611,304187,351771,380502,391469,436582,475899,464662,456033,482909,559814,539922,588261,585026,598083,559477,584018,551216,582624,565418,597665,593148,603307,628200,571739,555575,544252,549718,535670,563067,595279,637636
JKTCB,43145,54319,67699,74816,87115,129421,148127,186594,216497,238161,246697,260490,272000,277353,260632,278111,273182,282293,294599,304094,283864,268633,250660,257655,299611,304187,351771,380502,391469,436582,475899,464662,456033,482909,559814,539922,588261,585026,598083,559477,584018,551216,582624,565418,597665,593148,603307,628200,571739,555575,544252,549718,535670,563067,595279,637636
JNACB,97508,99057,106611,109301,112473,92775,96400,105800,120080,102928,86243,89852,83937,75139,76990,72600,68968,71979,67960,65554,70348,62710,66043,63817,73891,71644,70336,68270,72708,71178,58767,43447,33515,21819,325,428,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNTCB,97508,99057,106611,109301,112473,92775,96400,105800,120080,102928,86243,89852,83937,75139,76990,72600,68968,71979,67960,65554,70348,62710,66043,63817,73891,71644,70336,68270,72708,71178,58767,43447,33515,21819,325,428,122,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSCCB,259,875,620,414,436,537,507,1040,1892,2524,2892,3072,3535,2313,3817,3685,3535,5369,5936,1378,1259,3130,1837,644,1297,2000,638,953,497,234,106,131,113,107,71,152,390,235,359,163,296,357,155,268,407,333,307,175,79,116,189,144,48,43,51,47
KSICB,5423,4981,4824,4473,5042,3923,4240,3126,890,1242,1861,1843,1808,2140,6503,6613,6515,8836,10085,17594,10643,2625,1089,673,2606,2783,1106,2467,207,243,217,207,128,251,229,318,692,1031,986,412,217,239,84,232,242,238,231,178,83,61,69,65,33,12,96,21
KSRCB,84,284,202,135,142,175,165,338,615,821,940,999,1149,752,1241,1198,1149,1746,1930,448,102,403,102,307,510,412,1040,464,573,613,501,452,185,382,382,459,586,764,1344,1059,1591,1985,1227,1109,1567,1721,1625,864,458,973,816,625,269,257,334,248
KSTCB,5766,6141,5646,5021,5620,4635,4911,4505,3396,4587,5693,5914,6492,5205,11561,11495,11200,15951,17951,19420,12003,6158,3028,1624,4414,5196,2784,3884,1277,1090,824,789,425,740,681,928,1669,2029,2690,1634,2104,2581,1465,1610,2215,2291,2163,1217,621,1149,1074,834,350,313,481,316
KSTXB,5766,6141,5646,5021,5620,4635,4911,4505,3396,4587,5693,5914,6492,5205,11561,11495,11200,15951,17951,19420,12003,6158,3028,1624,4414,5196,2784,3884,1277,1090,824,789,425,740,681,928,1669,2029,2690,1634,2104,2581,1465,1610,2215,2291,2163,1217,621,1149,1074,834,350,313,481,316
LGACB,819,687,809,843,764,800,673,865,920,854,1172,1431,1619,1444,1526,1498,1676,1836,2221,3023,2003,4152,3770,4447,6587,4699,3573,3218,3461,3403,3541,2914,2493,2525,3859,2163,1844,1340,2570,1473,1309,1496,1921,1957,1835,3232,3330,2915,5065,3887,3306,3805,4116,4961,5352,3881
LGCCB,4381,4436,5066,5492,5741,5910,4551,5379,5402,5905,5993,6265,5359,5001,4649,3141,2926,2677,4470,5796,5706,5094,5146,6080,5119,6205,4773,6092,6726,7271,6669,8063,5570,5840,5745,5664,4731,4275,7065,6624,6180,4242,4936,8358,11800,9267,6876,7725,9975,7965,8640,8313,8702,8265,9179,7567
LGICB,17610,18033,20098,21617,20406,20023,21444,21762,25190,33125,34176,35091,43189,49745,55777,57189,57131,50642,51833,59991,46822,39077,35861,31701,48785,46022,51517,55310,54348,59827,43875,34320,52806,35695,40383,30310,20011,14834,11026,18009,21052,22568,32590,23737,17057,6224,10633,6740,14212,19868,19342,20875,19529,18053,19203,17475
LGRCB,12667,12824,14646,15877,16597,17085,13158,15551,15619,17072,17326,18113,15494,14459,13442,9080,8459,7740,12924,16756,16495,14726,14878,17579,14798,17940,13798,17611,19445,21021,19280,23311,16103,16883,16608,16376,13679,12358,20426,19151,17866,12263,14272,20462,24845,28251,24664,26156,32114,30147,31734,29647,23057,23160,17739,19949
LGTCB,35478,35980,40620,43828,43508,43818,39826,43558,47131,56956,58667,60901,65662,70650,75394,70908,70191,62894,71449,85565,71026,63048,59655,59807,75289,74866,73661,82231,83979,91522,73365,68609,76972,60943,66595,54514,40266,32808,41087,45257,46407,40569,53719,54514,55537,46974,45502,43536,61366,61867,63022,62639,55405,54438,51472,48871
LGTXB,35478,35980,40620,43828,43508,43818,39826,43558,47131,56956,58667,60901,65662,70650,75394,70908,70191,62894,71449,85565,71026,63048,59655,59807,75289,74866,73661,82231,83979,91522,73365,68609,76972,60943,66595,54514,40266,32808,41087,45257,46407,40569,53719,54514,55537,46974,45502,43536,61366,61867,63022,62639,55405,54438,51472,48871
LOACB,555,538,540,541,539,540,540,533,533,529,537,535,654,1552,1275,2168,2398,1926,1842,1841,1661,1870,2062,2001,1926,2080,2032,1978,2058,2166,2363,2637,2917,3075,3137,3160,3240,3621,4021,4259,4556,4982,4498,5890,6645,5882,6124,5641,5867,5585,5353,5450,4259,5050,5001,4987
LOCCB,185960,219028,231808,241303,240508,243679,267365,274672,299745,308243,335405,351379,387777,399538,379117,473435,495592,496037,506420,511774,520209,541958,535800,504916,555375,575095,572004,587405,609936,661034,661437,658012,661860,652913,623617,642326,669267,699229,765124,755598,751061,810705,829375,797997,878054,817055,846864,822948,846169,801139,789766,809544,757458,706117,718529,704721
LOICB,170360,162987,153439,166285,206943,235433,263027,281347,302315,323666,348074,361982,379365,380680,353169,376919,402280,417426,428099,440695,425312,395906,381593,386393,399104,413962,404806,410717,415414,437924,418618,429446,430114,423905,441647,428313,435700,469816,476069,498756,483499,475909,368730,363460,360304,349218,356128,336246,345376,316440,321384,329247,292007,328695,318083,312894
LORCB,126353,134729,146224,158993,176225,193855,212514,233862,249021,274830,295312,321444,337451,352189,350923,362218,373533,379672,407517,426955,426320,421844,418479,432288,439854,449351,440461,455888,488319,506856,498634,504540,513226,508171,508065,513545,539283,553677,580834,594114,595743,578777,587578,603906,615333,595050,627427,593197,617444,594039,568812,582846,560421,539247,537334,532102
LOTCB,483229,517281,532011,567121,624215,673507,743445,790413,851614,907268,979328,1035339,1105247,1133958,1084483,1214740,1273803,1295061,1343878,1381265,1373501,1361579,1337933,1325600,1396260,1440488,1419304,1455988,1515727,1607980,1581052,1594635,1608116,1588065,1576467,1587343,1647489,1726342,1826047,1852727,1834860,1870373,1790181,1771253,1860337,1767205,1836543,1758032,1814856,1717203,1685316,1727086,1614144,1579108,1578946,1554704
LOTXB,483229,517281,532011,567121,624215,673507,743445,790413,851614,907268,979328,1035339,1105247,1133958,1084483,1214740,1273803,1295061,1343878,1381265,1373501,1361579,1337933,1325600,1396260,1440488,1419304,1455988,1515727,1607980,1581052,1594635,1608116,1588065,1576467,1587343,1647489,1726342,1826047,1852727,1834860,1870373,1790181,1771253,1860337,1767205,1836543,1758032,1814856,1717203,1685316,1727086,1614144,1579108,1578946,1554704
LUACB,14114,13736,13620,13616,14299,16815,17468,16112,17698,14627,14900,15145,16217,15486,14831,14469,16074,16995,18251,19098,17006,16310,14873,15572,16605,15476,15132,17107,16497,16921,17413,15578,15882,16172,16903,16613,16123,17032,17830,18016,17746,16259,16067,14854,15048,14970,14585,15061,13983,12571,13968,13253,12193,12901,13457,14655
LUICB,8816,8580,8739,8736,9175,10368,10770,10707,11761,8992,9160,9625,10307,14171,13572,7558,8396,12746,13688,14323,12755,12232,11155,11679,12454,11607,11349,12830,12373,12691,13060,11683,11912,12129,12677,12460,12092,12774,13372,13512,13310,12194,12050,11140,11286,11227,10939,11296,10487,9429,10476,9939,9145,9676,10093,10991
LUTCB,22930,22316,22359,22352,23473,27183,28238,26819,29459,23619,24060,24771,26524,29657,28403,22027,24469,29742,31939,33421,29761,28542,26028,27250,29059,27082,26480,29937,28870,29612,30473,27261,27794,28301,29580,29072,28214,29805,31202,31528,31056,28454,28117,25994,26334,26197,25523,26357,24470,22000,24444,23192,21338,22576,23549,25646
LUTXB,22930,22316,22359,22352,23473,27183,28238,26819,29459,23619,24060,24771,26524,29657,28403,22027,24469,29742,31939,33421,29761,28542,26028,27250,29059,27082,26480,29937,28870,29612,30473,27261,27794,28301,29580,29072,28214,29805,31202,31528,31056,28454,28117,25994,26334,26197,25523,26357,24470,22000,24444,23192,21338,22576,23549,25646
MBICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35066,-31605,-21902,-9765,-30610,-42194,-19332,-8660,8211,7517,-3284,9575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGACB,697428,727222,757428,809055,837990,873814,918550,946987,1011609,1058183,1106499,1135737,1207333,1248915,1221653,1253091,1308563,1379437,1439483,1396274,1313776,1312993,1298557,1330723,1375256,1379146,1442670,1508297,1569964,1606907,1580590,1543225,1632955,1599948,1593722,1619557,1645155,1667379,1702333,1749657,1776313,1810310,1899371,1885593,1924805,1952637,1959030,1938551,1846698,1799138,1772914,1721808,1700190,1720873,1734123,1733166
MGCCB,7387,7142,7267,7498,7870,6876,8461,8112,7374,7298,7783,7760,7857,8218,8425,8522,10727,13418,16142,13130,9428,8195,7614,9103,7935,9239,9220,13246,9313,9367,10125,8652,7803,1368,1184,1233,1206,1215,1302,1229,1238,1280,1320,1361,1410,1426,1480,1442,1421,1369,1336,1316,1294,1359,1301,50755
