ESACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESCCB,3285,3619,3955,4302,4767,5068,5667,6069,6398,7040,7562,8326,9157,9981,10159,9361,10195,10724,10768,11133,11533,11258,11921,11839,15714,15914,16565,17644,18184,19446,19934,20037,20579,21245,22502,22659,23625,23335,25063,25368,28563,28849,29524,27512,28111,28697,29356,30475,30122,29801,30762,31587,31273,30649,30627,30288
ESICB,5282,5622,6041,6281,6552,4434,4812,5185,5675,6121,6522,7018,7398,7443,6994,6687,7392,8127,9025,9970,10048,10961,10012,9477,11586,14026,13314,13153,13758,14357,15057,15512,15725,16433,17688,19280,20202,21110,21105,20326,18740,17988,18137,19958,20377,21712,23276,23708,23308,21868,22724,23578,24734,24834,25682,25845
ESRCB,2975,3173,3456,3839,4261,3373,3653,3846,4206,4608,5032,5559,6057,6673,6973,6676,7003,7350,7674,8179,8370,8036,8253,8766,10370,10572,10726,11281,11579,11815,12166,12505,12936,13253,13920,14071,14769,15361,15838,15863,16845,17058,17873,18486,19226,20011,20504,21794,21765,22191,23039,23453,23078,23215,22560,22662
ESTCB,11542,12414,13452,14422,15580,12875,14132,15100,16279,17769,19116,20903,22612,24097,24126,22724,24590,26201,27467,29282,29951,30255,30186,30082,37671,40511,40606,42077,43521,45618,47156,48054,49240,50931,54110,56010,58596,59805,62007,61557,64148,63895,65534,65956,67714,70420,73136,75976,75194,73860,76526,78618,79085,78698,78869,78795
ESTXB,11542,12414,13452,14422,15580,12875,14132,15100,16279,17769,19116,20903,22612,24097,24126,22724,24590,26201,27467,29282,29951,30255,30186,30082,37671,40511,40606,42077,43521,45618,47156,48054,49240,50931,54110,56010,58596,59805,62007,61557,64148,63895,65534,65956,67714,70420,73136,75976,75194,73860,76526,78618,79085,78698,78869,78795
FFTCB,318433,329724,364672,373997,384225,397002,411207,450530,472900,474090,547791,569640,609628,600448,607705,587880,635061,609696,586558,590949,635910,616367,626803,656914,625307,619445,574820,622386,650080,684303,738565,689359,711024,728784,722297,700340,719146,767980,760775,768657,796216,795336,757243,779479,794602,798068,812327,814526,779600,781685,737525,767991,745292,741452,711404,713851
FNICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSICB,0,0,0,147,157,185,217,203,218,211,257,329,317,301,611,630,769,641,742,562,626,313,311,396,330,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64422,63999,67614,68793,69448,71283,74311,79119,79596,80852,80984,82853,82838,83203,83457,83547,82696,85075,86495
GECCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,44,44,44,41,43,41,49,83,83,83,83,89,89,92,86,79,60,63,63,75,72,72,72,72
GEEGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,90
GEICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,68,72,76,79,95,113,113,130,130,559,600,650,660,469,524,593,607,648,283,238,243,243,241,241,241,241
GERCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,17,18,125,55,55,55,55
GETCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,117,121,125,128,144,159,161,176,184,644,688,738,748,563,618,690,697,732,348,317,324,442,368,368,451,458
GETXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,117,121,125,128,144,159,161,176,184,644,688,738,748,563,618,690,697,732,348,317,324,442,368,368,368,368
HYCCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYEGB,745,553,672,457,99,448,706,367,447,668,690,285,210,675,766,660,790,291,312,702,977,920,821,933,979,1336,1738,1711,1036,2423,2137,2474,2638,3029,2196,2722,2187,2643,2411,2482,2256,2452,2692,1728,1392,1650,1966,2649,3077,2645,2117,1892,2120,876,936,927
HYICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYTCB,745,553,672,457,99,448,706,367,447,668,690,285,210,675,766,660,790,291,312,702,977,920,821,933,979,1336,1738,1711,1036,2423,2137,2474,2638,3029,2196,2722,2187,2643,2411,2482,2256,2452,2692,1728,1392,1650,1966,2649,3077,2645,2117,1892,2120,876,936,927
HYTXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFACB,11705,12461,13788,14382,14958,13687,14833,17255,20287,17756,17027,16344,15633,14911,15046,14611,13350,14203,12805,14480,14565,13909,14314,14382,16377,15670,15210,16356,15371,15607,15998,13484,15590,18310,14599,12580,9152,9930,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253
JFTCB,11705,12461,13788,14382,14958,13687,14833,17255,20287,17756,17027,16344,15633,14911,15046,14611,13350,14203,12805,14480,14565,13909,14314,14382,16377,15670,15210,16356,15371,15607,15998,13484,15590,18310,14599,12580,9152,9930,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253
JFTXB,11705,12461,13788,14382,14958,13687,14833,17255,20287,17756,17027,16344,15633,14911,15046,14611,13350,14203,12805,14480,14565,13909,14314,14382,16377,15670,15210,16356,15371,15607,15998,13484,15590,18310,14599,12580,9152,9930,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253
JKACB,3,573,993,1265,1460,2553,3264,4558,5876,5403,6677,5561,5559,5894,5806,5897,5073,5565,5154,5486,4490,4208,4214,4571,5676,5116,5515,6870,5599,6342,7272,7447,7478,11228,14482,12282,9090,9915,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253
JKTCB,3,573,993,1265,1460,2553,3264,4558,5876,5403,6677,5561,5559,5894,5806,5897,5073,5565,5154,5486,4490,4208,4214,4571,5676,5116,5515,6870,5599,6342,7272,7447,7478,11228,14482,12282,9090,9915,12462,15441,17109,17381,14231,13825,12892,12942,13344,11019,10197,7587,7270,7043,6535,6217,6565,7253
JNACB,11702,11888,12795,13118,13498,11134,11569,12698,14411,12353,10351,10784,10074,9018,9240,8713,8277,8639,7651,8993,10075,9701,10100,9810,10701,10554,9695,9486,9773,9266,8725,6037,8112,7082,118,298,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNTCB,11702,11888,12795,13118,13498,11134,11569,12698,14411,12353,10351,10784,10074,9018,9240,8713,8277,8639,7651,8993,10075,9701,10100,9810,10701,10554,9695,9486,9773,9266,8725,6037,8112,7082,118,298,61,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSCCB,25,8,5,12,19,21,41,11,28,46,43,30,37,86,43,40,46,58,56,62,3737,2982,868,6723,823,345,74,87,176,81,85,113,50,33,17,20,4,16,16,34,47,92,48,32,19,17,14,9,1,2,2,1,0,0,1,1
KSICB,2627,1026,712,905,2021,2029,3300,4858,4762,5887,5427,3432,3563,6108,3343,3518,2990,4435,4216,4774,3107,885,1440,2635,382,504,195,129,46,261,211,219,54,42,27,40,55,35,50,103,86,41,36,13,7,6,16,5,4,1,1,0,0,1,2,1
KSRCB,97,31,21,47,71,81,156,43,106,176,166,116,142,327,163,151,174,223,213,238,748,482,1009,1625,268,231,118,123,65,57,24,35,26,23,19,32,37,30,33,128,32,27,15,21,30,26,23,15,6,5,3,2,0,0,1,0
KSTCB,2749,1065,738,965,2110,2130,3497,4913,4896,6109,5636,3578,3742,6521,3549,3709,3210,4717,4485,5075,7592,4349,3317,10983,1472,1080,387,339,288,400,320,367,130,97,63,92,96,82,99,266,164,160,98,66,56,49,54,29,11,8,5,3,1,2,4,2
KSTXB,2749,1065,738,965,2110,2130,3497,4913,4896,6109,5636,3578,3742,6521,3549,3709,3210,4717,4485,5075,7592,4349,3317,10983,1472,1080,387,339,288,400,320,367,130,97,63,92,96,82,99,266,164,160,98,66,56,49,54,29,11,8,5,3,1,2,4,2
LGACB,477,564,560,547,924,781,653,583,836,1029,934,1074,1229,901,860,810,783,848,846,38,110,480,342,406,316,364,354,276,278,423,451,308,382,374,550,360,328,286,3,66,68,141,72,211,309,282,273,151,429,172,150,189,387,367,628,785
LGCCB,1242,1480,1333,1349,1576,1308,1122,1382,1535,1831,1727,1611,1796,1511,1379,1094,1061,1175,969,1084,1042,707,929,1105,511,1802,862,877,778,1054,1470,1163,945,697,666,742,735,936,1373,1763,1759,2970,2366,1647,1840,1522,2144,1550,1616,1296,1492,1239,1589,1440,1372,1083
LGICB,4971,4542,4591,4639,6271,5581,5163,4590,5815,6950,6772,6816,8362,8207,8192,7874,8011,7588,7375,10948,11843,7293,4856,3984,17506,1585,1751,969,1305,8484,20750,35775,32379,30360,27654,25298,3291,4682,3296,6011,1550,1135,1205,1188,1438,1493,1758,18118,1069,528,582,750,755,860,568,589
LGRCB,5260,6267,5647,5713,6676,5542,4754,5853,6501,7754,7315,6825,7607,6399,5840,4636,4495,4977,4105,4589,4413,2995,3934,4679,2164,7635,3653,3713,3296,4465,6226,4927,4001,2951,2820,3141,3113,3963,5814,7467,7449,12580,10020,7765,6920,7484,7783,6607,6935,6957,6278,5604,4952,5833,4619,4125
LGTCB,11951,12853,12131,12248,15447,13212,11691,12408,14687,17564,16748,16326,18993,17019,16270,14414,14350,14588,13295,16658,17408,11475,10061,10173,20496,11387,6619,5834,5658,14425,28897,42173,37707,34382,31689,29540,7466,9866,10486,15307,10825,16826,13662,10811,10507,10781,11959,26426,10049,8953,8501,7782,7683,8501,7187,6583
LGTXB,11951,12853,12131,12248,15447,13212,11691,12408,14687,17564,16748,16326,18993,17019,16270,14414,14350,14588,13295,16658,17408,11475,10061,10173,20496,11387,6619,5834,5658,14425,28897,42173,37707,34382,31689,29540,7466,9866,10486,15307,10825,16826,13662,10811,10507,10781,11959,26426,10049,8953,8501,7782,7683,8501,7187,6583
LOACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOCCB,8123,8796,9501,10283,11327,12099,13581,14497,15264,16793,18293,20077,21924,23686,24566,22454,24396,25631,26077,26576,27705,26362,28187,27842,35835,36448,37163,39051,40262,44892,44697,44786,45753,47583,48834,50175,53045,52434,55557,57181,63286,62487,66929,62241,63651,63457,63760,67288,64012,61285,63085,65695,64934,63703,63732,62034
LOICB,13063,13662,14512,15016,15569,10584,11533,12386,13539,14601,15778,16924,17712,17664,16913,16041,17688,19426,21854,23799,24139,25667,23673,22289,26421,32125,29869,29112,30461,33145,33761,34674,34962,36805,38388,42692,45359,47435,46783,45817,41522,38961,41116,45151,46140,48012,50555,52347,49531,44971,46603,49037,51358,51618,53441,52934
LORCB,7357,7710,8301,9178,10126,8051,8756,9186,10035,10993,12174,13406,14500,15836,16861,16014,16758,17568,18582,19523,20107,18819,19513,20615,23648,24213,24064,24967,25638,27275,27278,27952,28760,29684,30209,31158,33160,34516,35108,35757,37324,36948,40516,41822,43533,44250,44535,48120,46252,45635,47249,48778,47919,48253,46945,46414
LOTCB,28543,30168,32315,34476,37022,30735,33870,36068,38838,42388,46245,50407,54136,57186,58340,54509,58841,62626,66513,69898,71951,70848,71372,70746,85903,92785,91096,93130,96361,105313,105735,107412,109475,114072,117432,124025,131565,134386,137448,138754,142132,138395,148561,149214,153323,155719,158850,167756,159795,151891,156937,163510,164211,163574,164118,161382
LOTXB,28543,30168,32315,34476,37022,30735,33870,36068,38838,42388,46245,50407,54136,57186,58340,54509,58841,62626,66513,69898,71951,70848,71372,70746,85903,92785,91096,93130,96361,105313,105735,107412,109475,114072,117432,124025,131565,134386,137448,138754,142132,138395,148561,149214,153323,155719,158850,167756,159795,151891,156937,163510,164211,163574,164118,161382
LUACB,963,937,1473,1473,1546,999,1037,891,979,987,1005,1008,1079,1177,1128,1198,1331,1293,1389,1453,1294,1241,1132,1185,1263,1177,1151,1302,1255,1287,1325,1185,1208,1230,1286,1264,1227,1296,1357,1371,1350,1237,1222,1130,1145,1139,1110,1146,1064,957,1063,1008,928,982,1024,1115
LUICB,407,397,398,397,417,439,456,430,473,622,634,704,754,631,604,726,807,717,770,806,718,688,628,657,701,653,639,722,696,714,735,657,670,682,713,701,680,719,752,760,749,686,678,627,635,632,615,636,590,531,589,559,515,544,568,618
LUTCB,1371,1334,1871,1870,1964,1438,1494,1322,1452,1609,1639,1712,1833,1808,1732,1924,2137,2010,2159,2259,2012,1929,1759,1842,1964,1831,1790,2024,1951,2002,2060,1843,1879,1913,1999,1965,1907,2015,2109,2131,2099,1923,1900,1757,1780,1771,1725,1782,1654,1487,1652,1568,1442,1526,1592,1733
LUTXB,1371,1334,1871,1870,1964,1438,1494,1322,1452,1609,1639,1712,1833,1808,1732,1924,2137,2010,2159,2259,2012,1929,1759,1842,1964,1831,1790,2024,1951,2002,2060,1843,1879,1913,1999,1965,1907,2015,2109,2131,2099,1923,1900,1757,1780,1771,1725,1782,1654,1487,1652,1568,1442,1526,1592,1733
MBICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1852,-1419,-1038,-320,-1001,-1438,-647,-297,295,269,-169,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGACB,48395,49147,51060,53052,53738,55212,57038,57914,60852,64582,67680,72970,77874,83163,81318,85398,90314,93398,98316,93338,87836,88144,89122,88964,90045,91564,93716,97122,99029,96812,95552,98096,99826,103673,105599,106146,102118,108440,111618,113791,108884,109420,111503,111611,116587,115717,117159,115488,111006,115327,108168,111972,112541,111240,113425,113030
MGCCB,243,259,275,285,275,283,301,322,337,356,367,366,363,381,447,478,498,510,531,546,569,629,652,556,500,594,612,645,618,627,665,593,526,93,94,96,96,95,96,96,97,202,1758,2869,401,120,106,106,105,104,103,109,109,114,104,1926
MGICB,1552,1411,1386,1348,1171,1267,1232,1013,1113,972,1009,1050,1005,817,805,764,709,673,551,544,439,380,286,246,1104,1895,1792,1729,1749,1826,1735,1896,1725,2936,3141,3409,3435,3614,2590,1783,1802,3286,3240,3465,3929,3787,3894,2638,2403,2312,2052,2055,1939,1995,1733,2876
MGTCB,50190,50816,52721,54686,55185,56763,58572,59249,62302,65910,69056,74387,79242,84361,82570,86639,91521,94582,99398,94429,88845,89152,90060,89766,91648,94053,96120,99496,101396,99265,97951,100585,102077,106702,108834,109651,105649,112149,114304,115670,110783,112907,116501,117945,120916,119625,121159,118232,113514,117743,110323,114136,114589,113349,115262,117832
MGTXB,50190,50816,52721,54686,55185,56763,58572,59249,62302,65910,69056,74387,79242,84361,82570,86639,91521,94582,99398,94429,88845,89152,90060,89766,91648,94053,96120,99496,101396,99265,97951,100585,102077,106702,108834,109651,105649,112149,114304,115670,110783,112907,116501,117945,120916,119625,121159,118232,113514,117743,110323,114136,114589,113349,115262,117832
MMTCB,50190,50816,52721,54686,55185,56763,58572,59249,62302,65910,69056,74387,79242,84361,82570,86639,91521,94582,99398,94429,88845,89152,90060,89766,91648,94053,96120,99496,101396,99265,97951,100585,102077,106497,108303,108015,104270,110766,111978,113728,108572,112172,115866,117433,120360,118581,120147,116925,110725,113628,102345,106081,106665,106117,108652,109424
MSICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,77,71,64,167,109,104,116,106,736,808,983,925,985,253,272,256,230,229,0,0,0,0,0,0,0,72,77,79
NAICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGACB,17566,26652,26302,25741,21976,27595,23410,26811,28616,31286,32801,31510,39554,31792,34710,31210,29751,23703,24363,31041,40187,41427,36681,31600,9892,28250,27900,27774,39832,55035,80384,74822,52510,64986,59189,58015,27998,63780,51402,47474,44488,44454,40615,30140,28034,20427,18115,14050,14102,12157,9081,7479,7891,9211,9014,9150
