DFEIB,106,99,183,151,90,83,110,86,122,163,261,292,474,448,2315,437,774,1519,928,1810,6557,5323,7517,10373,3676,4515,2758,2932,3810,13687,4201,2048,1729,2416,8076,3109,4049,1945,2963,4633,12495,17012,2545,14860,1748,1841,1407,1395,1114,783,1154,1532,1355,1022,1153,1192
DFICB,58940,45020,54409,50069,50036,49622,47702,41240,28200,47182,52114,55684,80084,92367,88293,89126,101071,157749,172688,198871,117958,166240,158905,187401,148324,112594,118629,95791,102156,103677,102476,101545,101183,108620,96606,116168,134935,127419,138696,124948,123316,121590,114690,113978,98165,116540,117651,130615,153075,114425,129037,175559,197215,188940,228328,158322
DFRCB,562,300,395,401,383,416,424,368,419,665,783,870,1322,1468,1539,1575,1910,3270,3645,4215,47,41,168,2006,1587,160,89,299,117,53,10,14,10,16,31,36,0,1,2,12,16,5,23,1,844,28,2,2,2,10,4,18,14,2,8,9
DFTCB,142128,127564,140155,139999,140057,144777,133113,131443,134185,172809,188786,203443,268065,313105,324572,318661,339728,435295,471618,518491,422386,528205,527299,564799,489236,465908,430069,409551,404470,430111,395569,423279,443834,477547,484966,512896,563089,570722,619606,609347,650841,694740,663959,686690,701771,743967,820251,836026,816666,754109,812103,916628,926928,958282,1095160,1017308
DFTXB,142022,127465,139972,139848,139967,144694,133003,131357,134063,172646,188525,203151,267592,312657,322257,318224,338954,433776,470690,516681,415828,522882,519782,554426,485560,461393,427311,406618,400660,416424,391368,421231,442105,475132,476890,509788,559040,568777,616644,604713,638346,677728,661415,671829,700023,742126,818844,834630,815552,753326,810949,915096,925573,957260,1094007,1016116
DKEIB,106,99,183,151,90,83,110,86,122,163,261,292,474,448,2315,437,774,1519,928,1810,6557,5323,7517,10373,3676,4515,2758,2932,3810,13687,4201,2048,1729,2416,8076,3109,4049,1945,2963,4633,12495,17012,2545,14860,1748,1841,1407,1395,1114,783,1154,1532,1355,1022,1153,1192
ELEXB,709,628,589,634,445,283,310,337,385,497,543,660,932,1211,1307,1414,1193,278,56,95,1982,987,24,29,32,32,36,137,108,204,220,1525,3284,2733,3292,3157,3513,3765,16,67,63,10,1021,1012,1005,1005,996,1374,3456,1150,1059,1046,1041,2314,1492,863
ELIMB,111,272,231,55,4,3,2,1,42,48,127,108,200,121,111,244,369,102,0,0,0,0,7,186,182,18,0,1,0,5,4,0,0,0,0,0,19,1795,2519,696,8,12,274,272,270,266,271,545,3279,1526,1018,281,279,31,44,0
ELISB,-9853,-9755,-20703,-24622,-31052,-10387,-5246,-8343,-1664,1990,14505,-5349,-20970,-3299,-11577,-27052,-21523,-35054,-36787,-62031,-90490,-100549,-63919,-19638,28018,60742,95560,109715,109865,-12652,18715,10525,-22829,25922,43040,48255,96062,103086,93242,82764,62335,50855,94068,70313,-37851,84048,4037,-52715,-24795,56149,62655,134,-43690,95191,130633,45176
ELNIB,-598,-356,-357,-578,-440,-280,-307,-335,-343,-449,-416,-552,-732,-1090,-1196,-1169,-824,-176,-56,-95,-1982,-987,-17,157,151,-14,-36,-135,-108,-199,-217,-1525,-3284,-2733,-3292,-3157,-3494,-1970,2504,630,-55,3,-747,-741,-736,-738,-725,-829,-177,376,-41,-766,-762,-2284,-1448,-863
EMACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,2239,1578,2709,2642,3718,2790,2098,1960,1957,2217,510,1265,4134,1540,3635,5372,4678,5360,5383,2344,1907,2254,1361,36743,52727,62850,65783,84079,99700,93613,93376,104396,106210
EMCCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,14,27,27,43,34,25,23,16,16,0,1,3,1,3,4,3,4,4,2,1,1,1,25,69,80,72,95,105,99,100,102,1709
EMICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,64,59,79,57,48,43,47,49,9,22,78,28,70,115,49,56,99,45,38,50,29,802,845,856,879,1680,2122,1829,1927,1512,1221
EMLCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,25,27,28,30,30,28,24,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498,9206,14313,17308,18177,11141,16969,19727
EMTCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,2274,1610,2800,2728,3840,2880,2171,2026,2020,2283,519,1288,4215,1569,3707,5491,4730,5419,5485,2390,1946,2306,1391,37570,53641,63786,66734,85854,101927,95540,95403,106011,109140
ESACB,28,25,21,20,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,63,71,66,104,116,151,307,278,241,211,229,234,242,254,233,239,207,589,613
ESCCB,33440,35920,39125,43461,46527,50511,54413,59454,64158,71425,78030,86422,96577,102708,105048,115613,119797,129255,138125,139667,150340,161226,168337,174792,194999,205232,209326,213112,223525,230057,241503,246146,245924,257490,266333,274169,284825,290574,312362,318995,340342,349590,331357,329921,339888,377996,379177,377163,387732,404441,414446,437465,454154,465793,475742,465136
ESICB,49822,52136,58759,65138,72125,80812,93073,101820,114638,128809,137416,144357,157862,169878,176111,186678,205620,232967,246462,260742,266784,272637,259498,271693,282316,277173,271347,270359,278349,281882,286905,287026,291457,296615,308204,307398,325192,342663,350420,340317,346620,335087,348881,356714,343206,330423,357198,369521,361223,330728,340362,348464,322493,347914,372473,375942
ESRCB,38609,39656,48298,55061,58785,63956,69281,76842,86203,103080,111201,122764,139886,145461,148514,139522,140474,159788,174370,171907,195091,196602,207221,205833,233253,244777,247003,253748,263594,271662,281652,286909,279557,299184,306373,316740,340027,344933,376800,370514,398847,400374,414337,414063,410566,431829,432789,426231,437555,442928,467995,496972,468848,478610,480750,496964
ESTCB,121898,127737,146203,163680,177454,195294,216767,238116,264999,303314,326647,353543,394325,418047,429673,441813,465891,522009,558957,572315,612215,630465,635057,652317,710569,727183,727676,737219,765468,783601,810060,820080,816939,853288,880909,898307,950070,978232,1039653,1029892,1085912,1085167,1094726,1101004,1093938,1140489,1169375,1173143,1186744,1178339,1223057,1283134,1245735,1292524,1329553,1338655
ESTXB,121898,127737,146203,163680,177454,195294,216767,238116,264999,303314,326647,353543,394325,418047,429673,441813,465891,522009,558957,572315,612215,630465,635057,652317,710569,727183,727676,737219,765468,783601,810060,820080,816939,853288,880909,898307,950070,978232,1039653,1029892,1085912,1085167,1094726,1101004,1093938,1140489,1169375,1173143,1186744,1178339,1223057,1283134,1245735,1292524,1329553,1338655
FFTCB,4398983,4429307,4639538,4903742,5030581,5206215,5544541,5842990,6214794,6599623,6856044,7190877,7591555,8183479,8045876,7479215,7798082,8446541,8913088,9298008,9431344,9200643,8476973,8372433,8862494,8885317,8825216,9035634,9579246,9901623,10001740,9976230,10115007,10323290,10463985,10565897,11297801,11668119,11851425,11561844,11914541,11696349,11969591,11808273,11880701,11286024,11294039,11212201,10556714,10101667,10740967,10979615,11054478,11608479,11585255,11790469
FNICB,0,0,0,70537,78740,75339,127654,161270,178147,184396,183467,182000,186017,182003,198201,171401,234774,237913,239886,277746,289786,268864,192945,173179,168519,143916,208358,212336,217025,237166,212275,182458,230174,213979,243121,227634,292540,327370,361080,316131,421383,364765,457240,486600,601453,566287,514562,464440,397474,399903,422359,419558,390803,445831,377587,365177
FOICB,0,0,0,92727,103769,91924,97850,98588,112605,111048,128450,153886,208800,248699,230399,194840,254569,402373,500686,595520,604287,512002,367174,360059,330713,355513,429342,390720,410295,383794,530479,582105,573113,593913,590089,563612,513396,605992,579337,547225,439328,356287,294386,286994,278389,237924,249526,91404,0,0,0,0,0,0,0,0
FSICB,0,0,0,12447,12418,14370,16069,15743,15953,16312,20508,26059,23037,19896,23228,24577,27551,28714,33010,21588,26303,11475,12005,15123,19021,20547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDPRX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816575,866952,900960,930610,954786,968721,976634,1023202,1047014,1111803,1166680,1173697,1166516,1197006,1240117,1310522,1377100,1427880,1492761
GECCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,56,75,92,113,127,160,176,232,218,218,256,278,378,427,501,533,565,607,699,788,1008,890,890,890,890
GEEGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,198,215,232,247,227,243,257,275,285,344,344,384,416,536,579,660,763,920,1091,1358,1528,1480,1588,1588,1588,1588
GETCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,236,272,307,339,341,370,417,451,516,562,562,639,694,914,1007,1161,1296,1486,1699,2057,2316,2488,2478,2478,2478,2478
GETXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,236,272,307,339,341,370,417,451,516,562,562,639,694,914,1007,1161,1296,1486,1699,2057,2316,2488,2478,2478,2478,2478
HYCCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYEGB,11859,13143,8446,5009,4748,7771,8195,6043,13790,13279,10550,9220,8615,17663,17035,19997,11026,12144,7923,12448,10171,11972,10738,11648,10767,14636,20603,22482,12751,15034,18657,23216,27284,18416,15788,17565,9925,18289,14529,11455,8456,12403,11429,9077,13027,13324,6566,16254,10243,10040,12310,5471,5562,4580,3670,8913
HYICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYTCB,11859,13143,8446,5009,4748,7771,8195,6043,13790,13279,10550,9220,8615,17663,17035,20052,11080,12199,7923,12448,10171,11972,10738,11648,10767,14636,20603,22482,12751,15034,18657,23216,27284,18416,15788,17565,9925,18289,14529,11455,8456,12403,11429,9077,13027,13324,6566,16254,10243,10040,12310,5471,5562,4580,3670,8913
HYTXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFACB,58554,63946,76442,79790,84507,84342,97167,116822,133917,139242,135936,139442,144398,148192,144861,152662,143321,149255,156521,163989,173277,173399,240661,266030,364336,420547,453003,477555,535498,526931,542139,512815,509100,492026,472453,470479,566221,599046,615962,594762,582403,639834,655440,574567,503613,455765,461834,427566,411165,350451,350878,350447,353969,386660,411779,448448
JFTCB,58554,63946,76442,79790,84507,84342,97167,116822,133917,139242,135936,139442,144398,148192,144861,152662,143321,149255,156521,163989,173277,173399,240661,266030,364336,420547,453003,477555,535498,526931,542139,512815,509100,492026,472453,470479,566221,599046,615962,594762,582403,639834,655440,574567,503613,455765,461834,427566,411165,350451,350878,350447,353969,386660,411779,448448
JFTXB,58554,63946,76442,79790,84507,84342,97167,116822,133917,139242,135936,139442,144398,148192,144861,152662,143321,149255,156521,163989,173277,173399,240661,266030,364336,420547,453003,477555,535498,526931,542139,512815,509100,492026,472453,470479,566221,599046,615962,594762,582403,639834,655440,574567,503613,455765,461834,427566,411165,350451,350878,350447,353969,386660,411779,448448
JKACB,8912,13516,22165,24144,27246,37110,48089,62959,72783,86841,92029,93697,101666,109938,105665,115700,108209,112610,122859,131192,137235,140568,205501,232181,328728,388764,422201,445097,501888,494904,514381,490585,485899,474311,465533,468024,565515,598766,615962,594762,582403,639834,655440,574567,503613,455765,461834,427566,411165,350451,350878,350447,353969,386660,411779,448448
JKTCB,8912,13516,22165,24144,27246,37110,48089,62959,72783,86841,92029,93697,101666,109938,105665,115700,108209,112610,122859,131192,137235,140568,205501,232181,328728,388764,422201,445097,501888,494904,514381,490585,485899,474311,465533,468024,565515,598766,615962,594762,582403,639834,655440,574567,503613,455765,461834,427566,411165,350451,350878,350447,353969,386660,411779,448448
JNACB,49642,50430,54276,55646,57261,47232,49078,53864,61133,52401,43907,45744,42733,38254,39196,36961,35112,36645,33662,32797,36042,32830,35160,33849,35608,31782,30802,32459,33610,32027,27758,22230,23200,17715,6920,2455,706,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNTCB,49642,50430,54276,55646,57261,47232,49078,53864,61133,52401,43907,45744,42733,38254,39196,36961,35112,36645,33662,32797,36042,32830,35160,33849,35608,31782,30802,32459,33610,32027,27758,22230,23200,17715,6920,2455,706,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSCCB,3718,1606,2267,3008,4129,4468,11452,10823,19174,20031,20431,17164,20021,29642,24836,23769,16283,21381,24022,57675,18433,38601,7360,66791,5974,1420,1003,464,234,2298,140,71,387,139,167,262,213,215,297,320,273,474,326,197,195,247,417,244,215,195,130,107,51,28,76,42
KSICB,15476,6088,5976,8919,16736,15101,30754,28902,20141,22090,21906,15116,21099,19464,18009,16814,13838,17037,22006,41981,67507,21676,48047,13521,1923,2345,2581,2516,758,1408,842,264,467,550,559,726,913,1598,1970,761,1389,2616,413,1111,1575,1356,1231,750,775,405,219,379,157,145,151,203
KSRCB,34,15,21,28,38,41,106,100,177,185,189,159,185,274,229,220,150,198,222,533,1123,646,2019,635,272,637,261,336,331,279,149,195,129,172,113,125,218,254,173,178,170,327,98,104,65,87,40,54,46,17,28,16,4,7,9,7
KSTCB,19229,7709,8264,11954,20903,19610,42312,39825,39492,42306,42525,32438,41305,49380,43075,40803,30271,38616,46250,100189,87063,60924,57426,80947,8169,4402,3845,3316,1322,3984,1132,529,982,861,839,1112,1344,2067,2440,1259,1833,3417,838,1412,1835,1690,1689,1047,1036,616,377,503,213,180,236,251
KSTXB,19229,7709,8264,11954,20903,19610,42312,39825,39492,42306,42525,32438,41305,49380,43075,40803,30271,38616,46250,100189,87063,60924,57426,80947,8169,4402,3845,3316,1322,3984,1132,529,982,861,839,1112,1344,2067,2440,1259,1833,3417,838,1412,1835,1690,1689,1047,1036,616,377,503,213,180,236,251
LGACB,7764,8408,8673,9333,12051,17598,18609,18472,20906,21782,21431,24419,25067,23043,20329,19061,19656,20777,19208,2999,2489,5267,4592,5452,3182,2336,2931,1734,1778,1735,1838,1324,1187,1335,2355,1236,1051,944,2821,1402,896,2247,1843,2009,2199,1796,1995,1389,2541,1926,1801,2220,2548,3307,4717,3098
LGCCB,10602,10626,10711,11015,13382,13725,12483,12765,14704,17390,16191,15563,16142,14730,13074,12007,12287,11334,12580,6447,6447,6567,4973,5914,5400,7636,6951,7409,6527,6871,6449,4248,3626,3863,3814,3490,2431,3684,4787,9560,11309,12846,11507,13162,7494,10068,8854,2663,8662,6816,9008,6812,7040,7618,7577,8132
LGICB,247302,257481,281683,301501,345830,369968,382240,362606,406736,472802,476438,486289,569973,597367,574951,506138,515330,517936,522403,634206,661013,702915,671610,668651,910077,878709,867675,952083,1028278,1084921,1017537,1122407,1174305,1125532,1267920,1307457,1392678,1582474,1568778,1542623,1393193,1332850,1439036,1477585,1554490,1429666,1464316,1499921,1171678,1219306,1393983,1425360,1531499,1622181,1568291,1715283
LGRCB,34900,34979,35258,36260,44052,45180,41094,42020,48404,57245,53297,51230,53137,48488,43038,39525,40446,37310,41411,21221,21223,21617,16370,19468,17776,25138,22882,24390,21487,22618,21228,13985,11936,12716,12556,11488,8003,12127,15757,31469,37228,42288,37879,32540,25666,30529,23227,25366,24025,20559,20526,18139,14891,17774,17513,18015
LGTCB,300569,311493,336324,358108,415315,446470,454426,435864,490750,569219,567356,577501,664320,683628,651392,576730,587719,587357,595601,664873,691172,736366,697546,699485,936434,913819,900440,985615,1058071,1116145,1047052,1141963,1191054,1143446,1286645,1323671,1404163,1599229,1592142,1585054,1442627,1390231,1490265,1525297,1589849,1472059,1498391,1529339,1206907,1248606,1425319,1452532,1555977,1650880,1598099,1744528
LGTXB,300569,311493,336324,358108,415315,446470,454426,435864,490750,569219,567356,577501,664320,683628,651392,576730,587719,587357,595601,664873,691172,736366,697546,699485,936434,913819,900440,985615,1058071,1116145,1047052,1141963,1191054,1143446,1286645,1323671,1404163,1599229,1592142,1585054,1442627,1390231,1490265,1525297,1589849,1472059,1498391,1529339,1206907,1248606,1425319,1452532,1555977,1650880,1598099,1744528
LOACB,69,62,51,48,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,146,163,156,239,255,344,668,593,524,432,468,481,500,515,474,474,416,1164,1170
LOCCB,82695,87290,93984,103894,110562,120583,130412,142014,153069,170384,188768,208399,231218,243737,254017,277323,286659,308942,334484,333396,361164,377540,398023,411071,444672,470053,469608,471682,494910,531105,551386,558906,555304,587563,612721,641449,658918,671545,720205,748480,783578,770315,753246,717313,725611,822857,777922,772370,797175,835332,840705,888960,898946,933442,940702,887761
LOICB,123207,126698,141147,155715,171389,192919,223067,243209,273506,307272,332433,348104,377942,403138,425856,447787,492023,556832,596837,622412,640902,638430,613568,638961,643789,634823,608747,598388,616297,650748,655044,651729,658118,676841,709048,719191,752305,791928,807954,798509,798032,738357,793080,775567,732695,719295,732831,756720,742673,683086,690425,708103,638338,697216,736503,717524
LORCB,95477,96369,116018,131626,139690,152680,166045,183546,205665,245896,269015,296034,334906,345196,359124,334673,336138,381921,422257,410356,468672,460381,489962,484073,531907,560625,554132,561623,583628,627156,643052,651463,631248,682703,704835,741048,786623,797174,868778,869363,918276,882215,941875,900254,876497,940046,887913,872854,899612,914825,949328,1009882,928032,959128,950603,948508
LOTCB,301448,310419,351200,391282,421681,466215,519524,568768,632240,723552,790217,852538,944066,992071,1038997,1059783,1114819,1247694,1353578,1366164,1470739,1476351,1501553,1534105,1620368,1665501,1632487,1631693,1694836,1809010,1849482,1862098,1844670,1947107,2026604,2101688,2197906,2260793,2397100,2416508,2500125,2391142,2488545,2393801,2335395,2482722,2399097,2402412,2439941,2433743,2480972,2607419,2465789,2590202,2628972,2554963
LOTXB,301448,310419,351200,391282,421681,466215,519524,568768,632240,723552,790217,852538,944066,992071,1038997,1059783,1114819,1247694,1353578,1366164,1470739,1476351,1501553,1534105,1620368,1665501,1632487,1631693,1694836,1809010,1849482,1862098,1844670,1947107,2026604,2101688,2197906,2260793,2397100,2416508,2500125,2391142,2488545,2393801,2335395,2482722,2399097,2402412,2439941,2433743,2480972,2607419,2465789,2590202,2628972,2554963
LUACB,10798,10509,10849,10846,11390,11001,11428,10062,11052,9662,9842,9869,10568,11021,10555,10542,11711,11573,12428,13005,11580,11106,10128,10603,11307,10538,10304,11649,11234,11522,11857,10608,10815,11012,11510,11312,10979,11598,12141,12268,12084,11072,10941,10115,10247,10194,9931,10256,9521,8560,9511,9024,8303,8785,9163,9979
LUICB,10385,10107,14076,14072,14778,11971,12436,12531,13765,15367,15654,16050,17186,19400,18580,15667,17404,20793,22330,23366,20807,19954,18197,19051,20316,18934,18513,20930,20184,20702,21304,19059,19431,19786,20680,20325,19725,20838,21814,22042,21712,19893,19657,18173,18411,18315,17844,18427,17107,15381,17089,16214,14918,15784,16464,17930
LUTCB,21183,20616,24926,24918,26167,22972,23863,22593,24817,25029,25496,25919,27754,30420,29135,26209,29115,32366,34758,36370,32387,31060,28324,29655,31623,29472,28817,32579,31417,32224,33161,29667,30246,30798,32190,31638,30704,32435,33955,34310,33796,30964,30598,28288,28658,28509,27775,28683,26629,23941,26600,25238,23221,24568,25627,27909
LUTXB,21183,20616,24926,24918,26167,22972,23863,22593,24817,25029,25496,25919,27754,30420,29135,26209,29115,32366,34758,36370,32387,31060,28324,29655,31623,29472,28817,32579,31417,32224,33161,29667,30246,30798,32190,31638,30704,32435,33955,34310,33796,30964,30598,28288,28658,28509,27775,28683,26629,23941,26600,25238,23221,24568,25627,27909
MBICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67870,-54855,-39636,-18473,-54868,-75620,-33392,-15297,14598,13912,-6766,19109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGACB,459013,474164,493674,513178,529509,549340,580793,605027,653342,691647,731700,769561,826876,880608,872166,913258,966025,1014207,1053058,1018789,930976,964682,993637,1008867,1012556,1044090,1065750,1044388,1061717,1033105,1044152,1011408,1023815,1066512,1123939,1092229,1159320,1150422,1208079,1252820,1288252,1312594,1372090,1374170,1401791,1415958,1448991,1472549,1455330,1451405,1461131,1437227,1451409,1495533,1567791,1622105
