GETCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,236,236,237,237,236,237,237,238,238,286,286,287,294,235,255,283,287,302,366,329,339,345,345,345,345,345
GETXB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,236,236,237,237,236,237,237,238,238,286,286,287,294,235,255,283,287,302,366,329,339,345,345,345,345,345
HYCCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYEGB,32169,31246,30861,30834,30182,46400,54380,52243,59219,63340,64439,69514,70273,74664,77206,75335,78445,68812,72628,74959,102014,70955,73175,152195,163533,145964,150901,105434,80228,82171,77158,70292,68472,69040,75982,85470,95276,123060,111863,99794,85221,78774,75557,71634,69843,64094,67379,65211,71795,62731,64606,89135,63918,56432,58185,60906
HYICB,0,0,0,0,0,0,0,0,90,111,141,95,134,111,69,149,167,31,112,164,158,159,159,160,159,159,159,158,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYTCB,32169,31246,30861,30834,30182,46400,54380,52243,59309,63451,64580,69610,70406,74774,77275,75484,78612,68843,72741,75123,102171,71114,73334,152355,163692,146123,151060,105592,80385,82171,77158,70292,68472,69040,75982,85470,95276,123060,111863,99794,85221,78774,75557,71634,69843,64094,67379,65211,71795,62731,64606,89135,63918,56432,58185,60906
HYTXB,0,0,0,0,0,0,0,0,90,111,141,95,134,111,69,149,167,31,112,164,158,159,159,160,159,159,159,158,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFACB,25325,27428,30281,31014,32458,30065,32417,38384,44162,40765,36391,37050,36961,38951,39112,38586,36798,39602,40987,43360,43937,41601,42564,39107,44211,39421,42580,46404,47010,45292,47306,53729,46426,44237,41933,43015,44912,45232,49197,54588,59156,56211,58649,60388,46810,45463,43776,37490,38348,26569,20903,21530,21615,20964,21498,21835
JFTCB,25325,27428,30281,31014,32458,30065,32417,38384,44162,40765,36391,37050,38219,39858,39849,39039,36798,39602,40987,43360,43937,41601,42564,39107,44211,39421,42580,46404,47010,45292,47306,53729,46426,44237,41933,43015,44912,45232,49197,54588,59156,56211,58649,60388,46810,45463,43776,37490,38348,26569,20903,21530,21615,20964,21498,21835
JFTXB,25325,27428,30281,31014,32458,30065,32417,38384,44162,40765,36391,37050,36961,38951,39112,38586,36798,39602,40987,43360,43937,41601,42564,39107,44211,39421,42580,46404,47010,45292,47306,53729,46426,44237,41933,43015,44912,45232,49197,54588,59156,56211,58649,60388,46810,45463,43776,37490,38348,26569,20903,21530,21615,20964,21498,21835
JKACB,757,2469,3419,3474,4119,6689,8127,11726,13906,14831,14661,14411,15812,20019,19713,20293,19421,21466,22874,25569,22930,23673,22631,20607,22581,19990,24543,28142,29027,29025,32054,37690,34658,35602,41423,42838,44860,45211,49197,54588,59156,56211,58649,60388,46810,45463,43776,37490,38348,26569,20903,21530,21615,20964,21498,21835
JKTCB,757,2469,3419,3474,4119,6689,8127,11726,13906,14831,14661,14411,17070,20926,20450,20747,19421,21466,22874,25569,22930,23673,22631,20607,22581,19990,24543,28142,29027,29025,32054,37690,34658,35602,41423,42838,44860,45211,49197,54588,59156,56211,58649,60388,46810,45463,43776,37490,38348,26569,20903,21530,21615,20964,21498,21835
JNACB,24568,24959,26862,27540,28339,23376,24289,26658,30256,25934,21730,22640,21149,18932,19399,18293,17377,18136,18113,17791,21007,17929,19933,18500,21630,19430,18037,18262,17984,16267,15252,16039,11768,8635,511,176,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNTCB,24568,24959,26862,27540,28339,23376,24289,26658,30256,25934,21730,22640,21149,18932,19399,18293,17377,18136,18113,17791,21007,17929,19933,18500,21630,19430,18037,18262,17984,16267,15252,16039,11768,8635,511,176,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSCCB,0,12,11,8,8,9,11,32,6,7,69,53,40,35,89,79,164,204,174,62,0,102,68,13,12,12,108,116,4,14,14,11,4,7,5,7,14,22,8,27,15,18,10,7,12,9,13,13,2,3,4,3,1,1,1,1
KSICB,364,128,73,31,102,117,142,32,40,35,483,552,323,279,690,690,899,1842,1688,159,414,505,34,11,9,63,188,150,294,265,97,191,3,7,2,3,9,12,38,12,8,8,3,5,16,19,28,7,2,3,1,1,0,1,1,0
KSRCB,0,68,58,43,43,50,59,179,33,38,383,292,221,196,496,437,911,1133,967,346,0,0,0,13,11,18,18,18,18,2,1,4,11,6,10,11,16,13,15,11,8,5,3,13,6,23,9,2,1,2,0,0,0,0,0,0
KSTCB,364,208,142,82,154,176,211,244,79,79,936,896,584,510,1276,1205,1975,3180,2829,567,414,607,102,37,32,93,315,284,316,282,113,206,18,20,17,21,39,47,61,50,31,31,16,25,33,52,50,23,6,8,5,4,1,1,2,1
KSTXB,364,208,142,82,154,176,211,244,79,79,936,896,584,510,1276,1205,1975,3180,2829,567,414,607,102,37,32,93,315,284,316,282,113,206,18,20,17,21,39,47,61,50,31,31,16,25,33,52,50,23,6,8,5,4,1,1,2,1
LGACB,132,125,114,137,126,152,177,175,215,197,242,274,307,208,215,197,192,218,407,42,300,561,436,514,499,351,326,232,249,244,211,217,217,222,324,194,136,101,26,70,88,44,71,554,468,778,893,695,1032,777,809,810,756,1012,1078,982
LGCCB,434,572,784,792,831,794,540,805,803,868,917,938,990,921,900,592,480,497,606,1017,717,692,875,1004,795,1044,1001,1203,936,899,843,952,1025,903,922,1060,857,786,1123,1554,1365,1290,1311,1380,1065,878,792,813,1640,826,1187,1425,1369,1497,1651,1551
LGICB,924,448,436,503,433,668,477,583,642,844,945,902,1036,1166,1656,1567,1267,1268,1370,2304,2683,1389,2135,1555,1861,1792,1941,2117,2336,2096,1942,2193,3336,2879,2829,2659,2368,1177,457,413,590,882,279,1664,1551,684,1034,1383,1688,1278,1266,1290,1232,1039,793,1169
LGRCB,1359,1791,2455,2481,2602,2486,1691,2523,2514,2718,2873,2938,3100,2884,2820,1856,1503,1556,1897,3185,2246,2167,2740,3146,2490,3271,3136,3769,2930,2816,2641,2983,3210,2828,2887,3322,2683,2462,3518,4869,4276,4040,4105,3266,2836,2955,3206,3004,5165,4872,4576,5234,3165,4027,3852,3311
LGTCB,2849,2936,3789,3912,3992,4099,2885,4086,4174,4627,4976,5052,5432,5179,5591,4211,3442,3538,4279,6548,5946,4810,6185,6220,5645,6459,6404,7321,6451,6054,5637,6346,7788,6832,6961,7235,6044,4526,5123,6906,6319,6256,5766,6864,5920,5295,5926,5895,9525,7754,7838,8759,6522,7576,7373,7013
LGTXB,2849,2936,3789,3912,3992,4099,2885,4086,4174,4627,4976,5052,5432,5179,5591,4211,3442,3538,4279,6548,5946,4810,6185,6220,5645,6459,6404,7321,6451,6054,5637,6346,7788,6832,6961,7235,6044,4526,5123,6906,6319,6256,5766,6864,5920,5295,5926,5895,9525,7754,7838,8759,6522,7576,7373,7013
LOACB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
LOCCB,27863,24433,23889,25973,26865,24794,26791,29274,30731,35038,38715,43637,48870,52111,56266,58621,62263,66914,67819,70721,74771,74011,74936,76585,86905,96080,100180,108175,112744,124282,121875,117661,122131,123811,130881,139947,151266,153941,161626,169587,182174,181557,177800,177427,178905,184334,189009,197658,195424,192768,192734,202275,198102,201302,197768,193198
LOICB,12495,16281,21905,22570,23908,27129,29335,28624,30279,34418,39219,41112,45687,48356,52540,56208,58813,59168,61374,65687,65598,80159,65113,63492,58100,66087,63975,64143,69966,76579,76152,77475,82501,81404,83268,90413,98881,99423,93539,93106,89736,83633,77915,76161,81592,76360,80946,79655,83382,73474,76193,84661,83052,83897,98998,98244
LORCB,11429,14524,14055,15594,17176,18168,22134,23795,26396,31854,35718,40572,47526,54388,58540,58416,59590,64058,69339,75779,78992,76143,76669,83667,86445,95723,95986,104372,111286,120103,116710,116467,121121,123747,134166,135980,152747,155158,161085,168310,186169,192604,186639,193597,198191,204972,213714,223351,215342,215473,216076,226721,219657,221839,218404,218814
LOTCB,51787,55239,59850,64137,67949,70090,78260,81693,87406,101310,113652,125321,142083,154856,167346,173245,180665,190140,198532,212186,219361,230313,216718,223744,231449,257890,260141,276690,293996,320965,314738,311603,325753,328961,348315,366339,402894,408521,416250,431003,458079,457794,442353,447185,458688,465666,483669,500663,494148,481714,485003,513656,500811,507037,515170,510298
LOTXB,51787,55239,59850,64137,67949,70090,78260,81693,87406,101310,113652,125321,142083,154856,167346,173245,180665,190140,198532,212186,219361,230313,216718,223744,231449,257890,260141,276690,293996,320965,314738,311603,325753,328961,348315,366339,402894,408521,416250,431003,458079,457794,442353,447185,458688,465666,483669,500663,494148,481714,485003,513656,500811,507037,515170,510298
LUACB,1173,1142,1187,1186,1246,1250,1298,1163,1277,1362,1387,1354,1450,1851,1773,1617,1796,2103,2258,2363,2104,2018,1840,1927,2054,1915,1872,2117,2041,2093,2154,1927,1965,2001,2091,2055,1995,2107,2206,2229,2196,2012,1988,1838,1862,1852,1804,1863,1730,1555,1728,1640,1509,1596,1665,1813
LUICB,494,481,503,503,528,565,587,574,630,686,699,618,661,1612,1544,1246,1384,1603,1721,1801,1604,1538,1403,1469,1566,1459,1427,1613,1556,1596,1642,1469,1498,1525,1594,1567,1521,1606,1682,1699,1674,1533,1515,1401,1419,1412,1375,1420,1319,1186,1317,1250,1150,1217,1269,1382
LUTCB,1667,1622,1689,1689,1774,1814,1885,1737,1908,2048,2086,1972,2111,3463,3317,2862,3179,3705,3979,4164,3708,3556,3243,3395,3620,3374,3299,3730,3597,3689,3797,3396,3463,3526,3685,3622,3515,3713,3887,3928,3869,3545,3503,3239,3281,3264,3180,3284,3049,2741,3045,2889,2658,2813,2934,3195
LUTXB,1667,1622,1689,1689,1774,1814,1885,1737,1908,2048,2086,1972,2111,3463,3317,2862,3179,3705,3979,4164,3708,3556,3243,3395,3620,3374,3299,3730,3597,3689,3797,3396,3463,3526,3685,3622,3515,3713,3887,3928,3869,3545,3503,3239,3281,3264,3180,3284,3049,2741,3045,2889,2658,2813,2934,3195
MBICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-82,0,0,0,0,0,0,36,36,-17,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGACB,61770,64222,68723,71906,73561,75764,79909,81670,90102,102037,109995,117409,130968,142932,136946,142289,149069,158669,167577,165872,158116,159531,162438,171469,179599,187028,195725,202285,208402,210644,202588,209347,214858,222342,234310,243754,255392,252360,271974,284026,292275,300085,314112,316339,332898,345118,353213,355129,331475,317832,315392,309482,306164,312887,315539,319987
MGCCB,467,516,585,741,653,722,850,937,831,792,769,791,819,851,896,929,954,980,848,912,943,971,1597,880,799,736,866,1873,724,675,1350,1954,1617,1001,179,184,184,184,187,188,191,209,212,209,209,210,225,231,231,574,740,639,553,636,220,9061
MGICB,2705,2560,2541,2123,2332,2293,2471,2764,2231,2333,2394,2392,2467,2383,2504,2311,1975,1958,1937,1792,1625,1420,1122,975,1312,2122,2202,2131,2126,2206,2643,1935,1817,1769,1916,2139,2283,2385,2466,1741,1766,4758,4747,5139,6250,5450,6335,5542,5377,5087,4425,4439,4723,4927,4744,8625
MGTCB,64943,67298,71849,74770,76546,78779,83231,85372,93164,105163,113158,120592,134253,146167,140347,145530,151998,161607,170362,168576,160684,161922,165157,173323,181709,189886,198794,206289,211253,213525,206581,213235,218292,225112,236405,246076,257858,254929,274627,285955,294232,305052,319071,321687,339357,350778,359773,360903,337083,323493,320557,314560,311440,318451,320503,337673
MGTXB,64943,67298,71849,74770,76546,78779,83231,85372,93164,105163,113158,120592,134253,146167,140347,145530,151998,161607,170362,168576,160684,161922,165157,173323,181709,189886,198794,206289,211253,213525,206581,213235,218292,225112,236405,246076,257858,254929,274627,285955,294232,305052,319071,321687,339357,350778,359773,360903,337083,323493,320557,314560,311440,318451,320503,337673
MMTCB,64943,67298,71849,74770,76546,78779,83231,85372,93164,105163,113158,120592,134253,146167,140347,145530,151998,161607,170362,168576,160684,161922,165157,173323,181709,189886,198794,206289,211253,213525,206581,213235,218292,224835,235683,243804,255942,253025,273159,284686,292780,303043,317925,320581,338293,337040,345232,344716,317585,304041,300750,294624,292070,298254,298851,313613
MSICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,491,598,562,599,114,122,115,103,103,204,200,213,227,238,247,242,253,270,279
NAICB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
